Taxon,Category,Associated crop type general,Associated crop type specific,Genus,Associated crop,SRSex,GRSex,ERSex,FCSex,FCSex priority category,SRSin,GRSin,ERSin,FCSin,FCSin priority category,FCSex value,FCSin value,FCSc_min,FCSc_max,FCSc mean,FCSc_min priority category,FCSc_max priority category,FCSc mean priority category,EOO status,AOO status,Combined threat assessment status,file_path
Rubus macraei,(1)B,Food,Fruits,Rubus,"Raspberry, blackberry",0.0,0.0,0.0,0.0,HP,0.0,,,0.0,HP,0.0,0.0,0.0,0.0,0.0,HP,HP,HP,Critically Endangered (CR),Critically Endangered (CR),Critically Endangered (CR),./compiledSummaryDocs/Rubus/Rubus macraei_Run20200203_2020-07-28.html
Rubus missouricus,(1)C,Food,Fruits,Rubus,"Raspberry, blackberry",0.0,0.0,0.0,0.0,HP,0.0,3.679134074,100.0,34.55971136,MP,0.0,34.55971136,0.0,34.55971136,17.27985568,HP,MP,HP,Least Concern (LC),Vulnerable (VU),Vulnerable (VU),./compiledSummaryDocs/Rubus/Rubus missouricus_Run20200203_2020-07-28.html
Rubus neglectus,(1)A,Food,Fruits,Rubus,"Raspberry, blackberry",0.0,0.0,0.0,0.0,HP,16.66666667,4.247532865,75.0,31.97139984,MP,0.0,31.97139984,0.0,31.97139984,15.98569992,HP,MP,HP,Least Concern (LC),Endangered (EN),Endangered (EN),./compiledSummaryDocs/Rubus/Rubus neglectus_Run20200203_2020-07-28.html
Rubus neomexicanus,(1)A,Food,Fruits,Rubus,"Raspberry, blackberry",0.264900662,3.238439426,25.0,9.501113363,HP,43.31683168,16.8428833,100.0,53.38657166,LP,9.501113363,53.38657166,9.501113363,53.38657166,31.44384251,HP,LP,MP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Rubus/Rubus neomexicanus_Run20200203_2020-07-28.html
Rubus nivalis,(1)A,Food,Fruits,Rubus,"Raspberry, blackberry",0.943396226,9.856247354,18.18181818,9.660487254,HP,13.01775148,13.60659045,100.0,42.20811398,MP,9.660487254,42.20811398,9.660487254,42.20811398,25.93430062,HP,MP,MP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Rubus/Rubus nivalis_Run20200203_2020-07-28.html
Rubus notatus,(1)C,Food,Fruits,Rubus,"Raspberry, blackberry",0.0,0.0,0.0,0.0,HP,0.0,4.321519515,100.0,34.77383984,MP,0.0,34.77383984,0.0,34.77383984,17.38691992,HP,MP,HP,Least Concern (LC),Vulnerable (VU),Vulnerable (VU),./compiledSummaryDocs/Rubus/Rubus notatus_Run20200203_2020-07-28.html
Rubus nutkanus,(1)A,Food,Fruits,Rubus,"Raspberry, blackberry",1.243386243,0.0,0.0,0.414462081,HP,20.21047596,16.72573935,88.23529412,41.72383648,MP,0.414462081,41.72383648,0.414462081,41.72383648,21.06914928,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Rubus/Rubus nutkanus_Run20200203_2020-07-28.html
Rubus occidentalis,(1)A,Food,Fruits,Rubus,"Raspberry, blackberry",5.146454969,21.81250429,82.14285714,36.36727213,MP,5.9259259260000015,3.440880555,88.88888889,32.75189846,MP,36.36727213,32.75189846,32.75189846,36.36727213,34.559585299999995,MP,MP,MP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Rubus/Rubus occidentalis_Run20200203_2020-07-28.html
Rubus odoratus,(1)A,Food,Fruits,Rubus,"Raspberry, blackberry",2.609727165,10.3945869,50.0,21.00143802,HP,7.654320987999999,4.445701731000001,85.71428571,32.60476948,MP,21.00143802,32.60476948,21.00143802,32.60476948,26.80310375,HP,MP,MP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Rubus/Rubus odoratus_Run20200203_2020-07-28.html
Rubus orarius,(1)C,Food,Fruits,Rubus,"Raspberry, blackberry",0.0,0.0,0.0,0.0,HP,33.33333333,6.546856077,66.66666667,35.51561869,MP,0.0,35.51561869,0.0,35.51561869,17.75780935,HP,MP,HP,Least Concern (LC),Endangered (EN),Endangered (EN),./compiledSummaryDocs/Rubus/Rubus orarius_Run20200203_2020-07-28.html
Rubus ostryifolius,(1)C,Food,Fruits,Rubus,"Raspberry, blackberry",0.757575758,0.0,0.0,0.252525253,HP,7.142857143,7.459623002000001,100.0,38.20082672,MP,0.252525253,38.20082672,0.252525253,38.20082672,19.22667598,HP,MP,HP,Least Concern (LC),Vulnerable (VU),Vulnerable (VU),./compiledSummaryDocs/Rubus/Rubus ostryifolius_Run20200203_2020-07-28.html
Rubus parviflorus,(1)A,Food,Fruits,Rubus,"Raspberry, blackberry",0.0,0.0,0.0,0.0,HP,0.0,,,0.0,HP,0.0,0.0,0.0,0.0,0.0,HP,HP,HP,Critically Endangered (CR),Critically Endangered (CR),Critically Endangered (CR),
Rubus pedatus,(1)B,Food,Fruits,Rubus,"Raspberry, blackberry",1.195219124,0.0,0.0,0.398406375,HP,30.19354839,21.86584611,100.0,50.68646483,LP,0.398406375,50.68646483,0.398406375,50.68646483,25.542435600000005,HP,LP,MP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Rubus/Rubus pedatus_Run20200203_2020-07-28.html
Rubus pennus,(1)C,Food,Fruits,Rubus,"Raspberry, blackberry",0.0,0.0,0.0,0.0,HP,0.0,,,0.0,HP,0.0,0.0,0.0,0.0,0.0,HP,HP,HP,Critically Endangered (CR),Critically Endangered (CR),Critically Endangered (CR),./compiledSummaryDocs/Rubus/Rubus pennus_Run20200203_2020-07-28.html
Rubus pensilvanicus,(1)B,Food,Fruits,Rubus,"Raspberry, blackberry",0.272851296,0.0,0.0,0.090950432,HP,9.736842105,3.99089951,95.0,36.24258054,MP,0.090950432,36.24258054,0.090950432,36.24258054,18.16676549,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Rubus/Rubus pensilvanicus_Run20200203_2020-07-28.html
Rubus pubescens,(1)B,Food,Fruits,Rubus,"Raspberry, blackberry",0.469884665,0.0,0.0,0.15662822199999998,HP,13.49072513,6.521942547,96.55172414,38.85479727,MP,0.15662822199999998,38.85479727,0.15662822199999998,38.85479727,19.50571275,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Rubus/Rubus pubescens_Run20200203_2020-07-28.html
Rubus recurvans,(1)B,Food,Fruits,Rubus,"Raspberry, blackberry",0.0,0.0,0.0,0.0,HP,0.0,4.2552773880000005,100.0,34.75175913,MP,0.0,34.75175913,0.0,34.75175913,17.37587956,HP,MP,HP,Least Concern (LC),Possible Near Threatened (NT),Possible Near Threatened (NT),./compiledSummaryDocs/Rubus/Rubus recurvans_Run20200203_2020-07-28.html
Rubus riograndis,(1)A,Food,Fruits,Rubus,"Raspberry, blackberry",0.0,0.0,0.0,0.0,HP,4.166666667,3.750960663,100.0,35.97254244,MP,0.0,35.97254244,0.0,35.97254244,17.98627122,HP,MP,HP,Least Concern (LC),Possible Near Threatened (NT),Possible Near Threatened (NT),./compiledSummaryDocs/Rubus/Rubus riograndis_Run20200203_2020-07-28.html
Rubus semisetosus,(1)B,Food,Fruits,Rubus,"Raspberry, blackberry",0.537634409,0.0,0.0,0.17921147,HP,0.0,4.5389553430000005,100.0,34.84631845,MP,0.17921147,34.84631845,0.17921147,34.84631845,17.51276496,HP,MP,HP,Least Concern (LC),Vulnerable (VU),Vulnerable (VU),./compiledSummaryDocs/Rubus/Rubus semisetosus_Run20200203_2020-07-28.html
Rubus setosus,(1)C,Food,Fruits,Rubus,"Raspberry, blackberry",0.368550369,0.0,0.0,0.122850123,HP,4.255319149,8.585435598,88.88888889,33.90988121,MP,0.122850123,33.90988121,0.122850123,33.90988121,17.01636567,HP,MP,HP,Least Concern (LC),Possible Near Threatened (NT),Possible Near Threatened (NT),./compiledSummaryDocs/Rubus/Rubus setosus_Run20200203_2020-07-28.html
Rubus spectabilis,(1)A,Food,Fruits,Rubus,"Raspberry, blackberry",1.575312905,27.59490617,43.47826087,24.21615998,HP,21.87063751,20.68039892,88.23529412,43.59544351,MP,24.21615998,43.59544351,24.21615998,43.59544351,33.90580175,HP,MP,MP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Rubus/Rubus spectabilis_Run20200203_2020-07-28.html
Rubus stipulatus,(1)C,Food,Fruits,Rubus,"Raspberry, blackberry",0.0,0.0,0.0,0.0,HP,9.090909091,11.98127501,100.0,40.35739470000001,MP,0.0,40.35739470000001,0.0,40.35739470000001,20.17869735,HP,MP,HP,Least Concern (LC),Vulnerable (VU),Vulnerable (VU),./compiledSummaryDocs/Rubus/Rubus stipulatus_Run20200203_2020-07-28.html
Rubus strigosus,(1)C,Food,Fruits,Rubus,"Raspberry, blackberry",0.0,0.0,0.0,0.0,HP,0.0,,,0.0,HP,0.0,0.0,0.0,0.0,0.0,HP,HP,HP,Critically Endangered (CR),Critically Endangered (CR),Critically Endangered (CR),
Rubus trivialis,(1)A,Food,Fruits,Rubus,"Raspberry, blackberry",1.166532582,10.94301904,47.61904762,19.90953308,HP,11.46245059,4.781574476,90.47619048,35.57340518,MP,19.90953308,35.57340518,19.90953308,35.57340518,27.74146913,HP,MP,MP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Rubus/Rubus trivialis_Run20200203_2020-07-28.html
Rubus ursinus subsp. macropetalus,(1)A,Food,Fruits,Rubus,"Raspberry, blackberry",0.178253119,0.0,0.0,0.059417706,HP,12.03703704,11.36729206,93.33333333,38.91255414,MP,0.059417706,38.91255414,0.059417706,38.91255414,19.48598593,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Rubus/Rubus ursinus subsp. macropetalus_Run20200203_2020-07-28.html
Rubus ursinus subsp. ursinus,(1)A,Food,Fruits,Rubus,"Raspberry, blackberry",0.0,0.0,0.0,0.0,HP,0.0,5.878346017999999,100.0,35.29278201,MP,0.0,35.29278201,0.0,35.29278201,17.646391,HP,MP,HP,Least Concern (LC),Endangered (EN),Endangered (EN),./compiledSummaryDocs/Rubus/Rubus ursinus subsp. ursinus_Run20200203_2020-07-28.html
Rubus vermontanus,(1)A,Food,Fruits,Rubus,"Raspberry, blackberry",0.114942529,2.721298345,16.66666667,6.50096918,HP,8.571428571,9.916860788,100.0,39.49609645,MP,6.50096918,39.49609645,6.50096918,39.49609645,22.99853282,HP,MP,HP,Least Concern (LC),Possible Near Threatened (NT),Possible Near Threatened (NT),./compiledSummaryDocs/Rubus/Rubus vermontanus_Run20200203_2020-07-28.html
Rubus x neglectus,(1)A,Food,Fruits,Rubus,"Raspberry, blackberry",0.0,0.0,0.0,0.0,HP,0.0,1.3005253959999998,75.0,25.43350847,MP,0.0,25.43350847,0.0,25.43350847,12.71675423,HP,MP,HP,Least Concern (LC),Vulnerable (VU),Vulnerable (VU),./compiledSummaryDocs/Rubus/Rubus x neglectus_Run20200203_2020-07-28.html
Saccharum alopecuroides,(1)B,Food,Sugars,Saccharum,Sugarcane,1.5384615380000002,2.021524897,27.27272727,10.27757124,HP,5.633802817,3.992195316,90.90909091,33.51169635,MP,10.27757124,33.51169635,10.27757124,33.51169635,21.89463379,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Saccharum/Saccharum alopecuroides_Run20200203_2020-07-28.html
Saccharum baldwinii,(1)B,Food,Sugars,Saccharum,Sugarcane,0.0,0.0,0.0,0.0,HP,12.24489796,5.049123027,90.0,35.76467366,MP,0.0,35.76467366,0.0,35.76467366,17.88233683,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Saccharum/Saccharum baldwinii_Run20200203_2020-07-28.html
Saccharum brevibarbe var. brevibarbe,(1)B,Food,Sugars,Saccharum,Sugarcane,4.347826087,0.0,0.0,1.4492753619999998,HP,0.0,,,0.0,HP,1.4492753619999998,0.0,0.0,1.4492753619999998,0.7246376809999999,HP,HP,HP,Critically Endangered (CR),Endangered (EN),Critically Endangered (CR),./compiledSummaryDocs/Saccharum/Saccharum brevibarbe var. brevibarbe_Run20200203_2020-07-28.html
Saccharum brevibarbe var. contortum,(1)B,Food,Sugars,Saccharum,Sugarcane,0.638977636,0.0,0.0,0.212992545,HP,8.333333332999999,2.451831849,100.0,36.92838839,MP,0.212992545,36.92838839,0.212992545,36.92838839,18.57069047,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Saccharum/Saccharum brevibarbe var. contortum_Run20200203_2020-07-28.html
Saccharum coarctatum,(1)B,Food,Sugars,Saccharum,Sugarcane,0.854700855,0.0,0.0,0.284900285,HP,0.0,6.57186423,100.0,35.52395474,MP,0.284900285,35.52395474,0.284900285,35.52395474,17.90442751,HP,MP,HP,Least Concern (LC),Vulnerable (VU),Vulnerable (VU),./compiledSummaryDocs/Saccharum/Saccharum coarctatum_Run20200203_2020-07-28.html
Saccharum giganteum,(1)B,Food,Sugars,Saccharum,Sugarcane,1.109467456,1.757744936,20.0,7.62240413,HP,15.30612245,6.717722872,100.0,40.67461511,MP,7.62240413,40.67461511,7.62240413,40.67461511,24.14850962,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Saccharum/Saccharum giganteum_Run20200203_2020-07-28.html
Solanum adscendens,(1)C,Food,Roots and tubers,Solanum,"Potato, eggplant, tomato",0.0,0.0,0.0,0.0,HP,15.38461538,13.36445741,50.0,26.24969093,MP,0.0,26.24969093,0.0,26.24969093,13.12484547,HP,MP,HP,Possible Near Threatened (NT),Vulnerable (VU),Vulnerable (VU),./compiledSummaryDocs/Solanum/Solanum adscendens_Run20200203_2020-07-28.html
Solanum americanum,(1)C,Food,Roots and tubers,Solanum,"Potato, eggplant, tomato",5.208333333,0.0,0.0,1.736111111,HP,12.5,16.33707362,100.0,42.94569121,MP,1.736111111,42.94569121,1.736111111,42.94569121,22.34090116,HP,MP,HP,Least Concern (LC),Possible Near Threatened (NT),Possible Near Threatened (NT),./compiledSummaryDocs/Solanum/Solanum americanum_Run20200203_2020-07-28.html
Solanum bahamense,(1)C,Food,Roots and tubers,Solanum,"Potato, eggplant, tomato",0.08403361300000001,0.0,0.0,0.028011204,HP,17.85714286,21.47738558,85.71428571,41.68293805,MP,0.028011204,41.68293805,0.028011204,41.68293805,20.85547463,HP,MP,HP,Least Concern (LC),Possible Near Threatened (NT),Possible Near Threatened (NT),./compiledSummaryDocs/Solanum/Solanum bahamense_Run20200203_2020-07-28.html
Solanum campechiense,(1)C,Food,Roots and tubers,Solanum,"Potato, eggplant, tomato",0.0,0.0,0.0,0.0,HP,21.42857143,11.16033308,100.0,44.1963015,MP,0.0,44.1963015,0.0,44.1963015,22.09815075,HP,MP,HP,Least Concern (LC),Vulnerable (VU),Vulnerable (VU),./compiledSummaryDocs/Solanum/Solanum campechiense_Run20200203_2020-07-28.html
Solanum carolinense,(1)C,Food,Roots and tubers,Solanum,"Potato, eggplant, tomato",0.238379023,0.0,0.0,0.07945967400000001,HP,4.657933042,4.370796809,89.65517241,32.89463409,MP,0.07945967400000001,32.89463409,0.07945967400000001,32.89463409,16.48704688,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Solanum/Solanum carolinense_Run20200203_2020-07-28.html
Solanum citrullifolium,(1)C,Food,Roots and tubers,Solanum,"Potato, eggplant, tomato",2.790697674,0.0,0.0,0.930232558,HP,16.0,2.508653321,100.0,39.50288444,MP,0.930232558,39.50288444,0.930232558,39.50288444,20.2165585,HP,MP,HP,Least Concern (LC),Vulnerable (VU),Vulnerable (VU),./compiledSummaryDocs/Solanum/Solanum citrullifolium_Run20200203_2020-07-28.html
Solanum dimidiatum,(1)C,Food,Roots and tubers,Solanum,"Potato, eggplant, tomato",0.481347774,1.460280374,14.28571429,5.409114144,HP,1.360544218,1.4915039140000002,80.0,27.61734938,MP,5.409114144,27.61734938,5.409114144,27.61734938,16.51323176,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Solanum/Solanum dimidiatum_Run20200203_2020-07-28.html
Solanum donianum,(1)C,Food,Roots and tubers,Solanum,"Potato, eggplant, tomato",1.298701299,0.0,0.0,0.432900433,HP,59.25925926,31.47803836,100.0,63.57909921,LP,0.432900433,63.57909921,0.432900433,63.57909921,32.00599982,HP,LP,MP,Least Concern (LC),Possible Near Threatened (NT),Possible Near Threatened (NT),./compiledSummaryDocs/Solanum/Solanum donianum_Run20200203_2020-07-28.html
Solanum douglasii,(1)C,Food,Roots and tubers,Solanum,"Potato, eggplant, tomato",0.077130737,0.0,0.0,0.025710246000000003,HP,19.5998181,16.52265577,82.35294118,39.49180501,MP,0.025710246000000003,39.49180501,0.025710246000000003,39.49180501,19.75875763,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Solanum/Solanum douglasii_Run20200203_2020-07-28.html
Solanum elaeagnifolium,(1)C,Food,Roots and tubers,Solanum,"Potato, eggplant, tomato",0.397097083,0.0,0.0,0.132365694,HP,9.036445332000001,5.689539742999999,100.0,38.24199502,MP,0.132365694,38.24199502,0.132365694,38.24199502,19.18718036,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Solanum/Solanum elaeagnifolium_Run20200203_2020-07-28.html
Solanum erianthum,(1)C,Food,Roots and tubers,Solanum,"Potato, eggplant, tomato",0.309734513,0.0,0.0,0.103244838,HP,27.27272727,15.85018768,100.0,47.70763832,MP,0.103244838,47.70763832,0.103244838,47.70763832,23.90544158,HP,MP,HP,Least Concern (LC),Possible Near Threatened (NT),Possible Near Threatened (NT),./compiledSummaryDocs/Solanum/Solanum erianthum_Run20200203_2020-07-28.html
Solanum heterodoxum,(1)C,Food,Roots and tubers,Solanum,"Potato, eggplant, tomato",0.568181818,0.0,0.0,0.189393939,HP,24.21052632,9.018505434,75.0,36.07634392,MP,0.189393939,36.07634392,0.189393939,36.07634392,18.13286893,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Solanum/Solanum heterodoxum_Run20200203_2020-07-28.html
Solanum incompletum,(1)C,Food,Roots and tubers,Solanum,"Potato, eggplant, tomato",5.263157895,0.0,0.0,1.754385965,HP,20.0,13.28627591,100.0,44.42875864,MP,1.754385965,44.42875864,1.754385965,44.42875864,23.0915723,HP,MP,HP,Vulnerable (VU),Vulnerable (VU),Vulnerable (VU),./compiledSummaryDocs/Solanum/Solanum incompletum_Run20200203_2020-07-28.html
Solanum interius,(1)C,Food,Roots and tubers,Solanum,"Potato, eggplant, tomato",0.0,0.0,0.0,0.0,HP,0.0,1.226185054,80.0,27.07539502,MP,0.0,27.07539502,0.0,27.07539502,13.53769751,HP,MP,HP,Least Concern (LC),Possible Near Threatened (NT),Possible Near Threatened (NT),./compiledSummaryDocs/Solanum/Solanum interius_Run20200203_2020-07-28.html
Solanum jamaicense,(1)C,Food,Roots and tubers,Solanum,"Potato, eggplant, tomato",0.45941807,0.0,0.0,0.153139357,HP,5.8823529410000015,14.77238727,55.55555556,25.40343192,MP,0.153139357,25.40343192,0.153139357,25.40343192,12.77828564,HP,MP,HP,Least Concern (LC),Vulnerable (VU),Vulnerable (VU),./compiledSummaryDocs/Solanum/Solanum jamaicense_Run20200203_2020-07-28.html
Solanum jamesii,(1)B,Food,Roots and tubers,Solanum,"Potato, eggplant, tomato",11.54562384,57.61438797,80.0,49.72000393,MP,14.17391304,11.06267601,100.0,41.74552969,MP,49.72000393,41.74552969,41.74552969,49.72000393,45.73276681,MP,MP,MP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Solanum/Solanum jamesii_Run20200203_2020-07-28.html
Solanum nelsonii,(1)C,Food,Roots and tubers,Solanum,"Potato, eggplant, tomato",5.8823529410000015,0.0,0.0,1.960784314,HP,0.0,20.03079909,50.0,23.3435997,HP,1.960784314,23.3435997,1.960784314,23.3435997,12.652192,HP,HP,HP,Endangered (EN),Endangered (EN),Endangered (EN),./compiledSummaryDocs/Solanum/Solanum nelsonii_Run20200203_2020-07-28.html
Solanum parishii,(1)C,Food,Roots and tubers,Solanum,"Potato, eggplant, tomato",0.577663671,0.0,0.0,0.192554557,HP,13.36254107,10.38872307,75.0,32.91708805,MP,0.192554557,32.91708805,0.192554557,32.91708805,16.5548213,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Solanum/Solanum parishii_Run20200203_2020-07-28.html
Solanum pseudogracile,(1)C,Food,Roots and tubers,Solanum,"Potato, eggplant, tomato",0.0,0.0,0.0,0.0,HP,27.77777778,8.378647497000001,80.0,38.71880842,MP,0.0,38.71880842,0.0,38.71880842,19.35940421,HP,MP,HP,Least Concern (LC),Vulnerable (VU),Vulnerable (VU),./compiledSummaryDocs/Solanum/Solanum pseudogracile_Run20200203_2020-07-28.html
Solanum ptychanthum,(1)C,Food,Roots and tubers,Solanum,"Potato, eggplant, tomato",0.863055923,0.0,0.0,0.28768530800000003,HP,8.003857281,4.838676723,93.47826087,35.44026496,MP,0.28768530800000003,35.44026496,0.28768530800000003,35.44026496,17.86397513,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Solanum/Solanum ptychanthum_Run20200203_2020-07-28.html
Solanum rostratum,(1)C,Food,Roots and tubers,Solanum,"Potato, eggplant, tomato",0.589060309,0.0,0.0,0.196353436,HP,3.468208092,2.804791759,96.15384615,34.142282,MP,0.196353436,34.142282,0.196353436,34.142282,17.16931772,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Solanum/Solanum rostratum_Run20200203_2020-07-28.html
Solanum sandwicense,(1)C,Food,Roots and tubers,Solanum,"Potato, eggplant, tomato",8.695652174,0.0,0.0,2.898550725,HP,0.0,2.953931072,66.66666667,23.20686591,HP,2.898550725,23.20686591,2.898550725,23.20686591,13.05270832,HP,HP,HP,Possible Near Threatened (NT),Vulnerable (VU),Vulnerable (VU),./compiledSummaryDocs/Solanum/Solanum sandwicense_Run20200203_2020-07-28.html
Solanum stoloniferum,(1)A,Food,Roots and tubers,Solanum,"Potato, eggplant, tomato",28.27429984,67.32477898,70.83333333,55.47747072,LP,25.19399897,12.40948967,90.0,42.53449621,MP,55.47747072,42.53449621,42.53449621,55.47747072,49.00598346,MP,LP,MP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Solanum/Solanum stoloniferum_Run20200203_2020-07-28.html
Solanum torvum,(1)B,Food,Roots and tubers,Solanum,"Potato, eggplant, tomato",2.229845626,0.0,0.0,0.743281875,HP,20.73170732,13.06963838,83.33333333,39.04489301,MP,0.743281875,39.04489301,0.743281875,39.04489301,19.89408744,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Solanum/Solanum torvum_Run20200203_2020-07-28.html
Solanum triflorum,(1)C,Food,Roots and tubers,Solanum,"Potato, eggplant, tomato",0.0,0.0,0.0,0.0,HP,10.05413766,8.939911785,85.18518519,34.72641154,MP,0.0,34.72641154,0.0,34.72641154,17.36320577,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Solanum/Solanum triflorum_Run20200203_2020-07-28.html
Solanum triquetrum,(1)C,Food,Roots and tubers,Solanum,"Potato, eggplant, tomato",0.260416667,0.0,0.0,0.08680555599999999,HP,11.02941176,7.079140945,83.33333333,33.81396201,MP,0.08680555599999999,33.81396201,0.08680555599999999,33.81396201,16.95038378,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Solanum/Solanum triquetrum_Run20200203_2020-07-28.html
Solanum wallacei,(1)C,Food,Roots and tubers,Solanum,"Potato, eggplant, tomato",2.319587629,0.0,0.0,0.773195876,HP,67.1875,17.21042599,100.0,61.46597533,LP,0.773195876,61.46597533,0.773195876,61.46597533,31.119585600000004,HP,LP,MP,Least Concern (LC),Vulnerable (VU),Vulnerable (VU),./compiledSummaryDocs/Solanum/Solanum wallacei_Run20200203_2020-07-28.html
Solanum xanti,(1)C,Food,Roots and tubers,Solanum,"Potato, eggplant, tomato",0.12651821900000002,0.0,0.0,0.04217274,HP,13.26530612,17.30218662,90.90909091,40.49219455,MP,0.04217274,40.49219455,0.04217274,40.49219455,20.26718365,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Solanum/Solanum xanti_Run20200203_2020-07-28.html
Tripsacum dactyloides var. dactyloides,(1)B,Food,Cereals and pseudocereals,Tripsacum,Maize,2.1567596,15.35913056,40.0,19.17196339,HP,6.125827815,4.9480709560000005,92.85714286,34.64368054,MP,19.17196339,34.64368054,19.17196339,34.64368054,26.90782196,HP,MP,MP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Tripsacum/Tripsacum dactyloides var. dactyloides_Run20200203_2020-07-28.html
Tripsacum floridanum,(1)B,Food,Cereals and pseudocereals,Tripsacum,Maize,24.35897436,0.0,0.0,8.11965812,HP,28.57142857,38.61247314,50.0,39.06130057,MP,8.11965812,39.06130057,8.11965812,39.06130057,23.59047935,HP,MP,HP,Vulnerable (VU),Vulnerable (VU),Vulnerable (VU),./compiledSummaryDocs/Tripsacum/Tripsacum floridanum_Run20200203_2020-07-28.html
Tripsacum lanceolatum,(1)B,Food,Cereals and pseudocereals,Tripsacum,Maize,1.792114695,7.693864662999999,46.66666667,18.71754868,HP,22.14532872,10.80942247,92.30769231,41.75414783,MP,18.71754868,41.75414783,18.71754868,41.75414783,30.23584825,HP,MP,MP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Tripsacum/Tripsacum lanceolatum_Run20200203_2020-07-28.html
Vaccinium angustifolium,(1)A,Food,Fruits,Vaccinium,"Blueberry, cranberry, lingonberry",2.857142857,4.057032336,47.36842105,18.09419875,HP,12.00657895,4.489380309,78.94736842,31.81444256,MP,18.09419875,31.81444256,18.09419875,31.81444256,24.95432065,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Vaccinium/Vaccinium angustifolium_Run20200203_2020-07-28.html
Vaccinium arboreum,(1)A,Food,Fruits,Vaccinium,"Blueberry, cranberry, lingonberry",1.101362703,9.221663477,73.68421053,28.00241224,MP,8.766233766000001,4.898717663,94.11764706,35.92753283,MP,28.00241224,35.92753283,28.00241224,35.92753283,31.96497253,MP,MP,MP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Vaccinium/Vaccinium arboreum_Run20200203_2020-07-28.html
Vaccinium boreale,(1)A,Food,Fruits,Vaccinium,"Blueberry, cranberry, lingonberry",4.219409283,0.0,0.0,1.406469761,HP,12.5,8.973384019,100.0,40.49112801,MP,1.406469761,40.49112801,1.406469761,40.49112801,20.94879888,HP,MP,HP,Least Concern (LC),Vulnerable (VU),Vulnerable (VU),./compiledSummaryDocs/Vaccinium/Vaccinium boreale_Run20200203_2020-07-28.html
Vaccinium caesariense,(1)A,Food,Fruits,Vaccinium,"Blueberry, cranberry, lingonberry",2.614379085,9.099468585,66.66666667,26.12683811,MP,30.76923077,10.57142857,100.0,47.11355311,MP,26.12683811,47.11355311,26.12683811,47.11355311,36.62019561,MP,MP,MP,Least Concern (LC),Vulnerable (VU),Vulnerable (VU),./compiledSummaryDocs/Vaccinium/Vaccinium caesariense_Run20200203_2020-07-28.html
